source,target,weight,weighted_tie_strength,link_centrality,technical_distance,node_assortativity,common_neighbors_count,eigen_distance,pagerank_distance,clustering_distance,link_strength_category
conveyer belt angle,motor-driven conveyor,1,4.833333333333333,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
conveyer belt angle,drum screening,1,4.833333333333333,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic loading,motor-driven conveyor,1,0.5909090909090909,0.0001221040196263663,0.2808736752466412,16,3,0.00020549587841958854,0.00031026670360929465,0.8421052631578947,弱链接
automatic loading,drum screening,1,0.5909090909090909,0.0001221040196263663,0.2808736752466412,16,3,0.00020549587841958854,0.00031026670360929465,0.8421052631578947,弱链接
drum screening,motor-driven conveyor,1,4.833333333333333,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic loading,ladle cover,1,0.7727272727272727,0.0001219889899328888,0.280874667731237,16,3,0.00020549256117712416,0.0003132474746390524,0.8421052631578947,弱链接
ladle cover,unloading device,1,5.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
hook mechanism,ladle cover,1,2.9,0.0,0.19050642794628356,4,3,7.190917667171273e-08,9.064050110258872e-05,0.5714285714285714,强链接
ladle cover,prong assembly,1,5.5,2.875742336937501e-08,5.646886315028669e-21,0,3,3.3881317890172014e-21,1.3552527156068805e-20,0.0,强链接
automatic loading,unloading device,1,0.7727272727272727,0.0001219889899328888,0.280874667731237,16,3,0.00020549256117712416,0.0003132474746390524,0.8421052631578947,弱链接
automatic loading,hook mechanism,1,0.5,0.0006099449496644439,0.0903682397849534,12,3,0.00020542065200045246,0.0002226069735364637,0.2706766917293233,弱链接
automatic loading,prong assembly,1,0.7727272727272727,0.0001219889899328888,0.280874667731237,16,3,0.00020549256117712416,0.0003132474746390524,0.8421052631578947,弱链接
hook mechanism,unloading device,1,2.9,0.0,0.19050642794628356,4,3,7.190917667171273e-08,9.064050110258872e-05,0.5714285714285714,强链接
prong assembly,unloading device,1,5.5,0.0,5.646886315028669e-21,0,3,3.3881317890172014e-21,1.3552527156068805e-20,0.0,强链接
hook mechanism,prong assembly,1,2.9,1.4378711684687504e-07,0.19050642794628356,4,3,7.190917667170935e-08,9.064050110258873e-05,0.5714285714285714,强链接
fish reproductive rate,plastic connecting rods,1,3.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
plastic connecting rods,seaweed culture,1,3.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
plastic connecting rods,undersea ecology,1,1.8888888888888888,0.0,0.14288510454638523,3,3,4.103438930952569e-25,8.388506772706834e-05,0.4285714285714286,弱链接
juvenile survival,plastic connecting rods,1,1.8888888888888888,7.600176176191968e-08,0.14288510454638523,3,3,4.103438930952569e-25,8.388506772706837e-05,0.4285714285714286,弱链接
fish reproductive rate,seaweed culture,1,3.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
fish reproductive rate,undersea ecology,1,1.8888888888888888,0.0,0.14288510454638523,3,3,4.103438930952569e-25,8.388506772706834e-05,0.4285714285714286,弱链接
fish reproductive rate,juvenile survival,1,1.8888888888888888,0.0,0.14288510454638523,3,3,4.103438930952569e-25,8.388506772706837e-05,0.4285714285714286,弱链接
seaweed culture,undersea ecology,1,1.8888888888888888,0.0,0.14288510454638523,3,3,4.103438930952569e-25,8.388506772706834e-05,0.4285714285714286,弱链接
juvenile survival,seaweed culture,1,1.8888888888888888,7.600176176191968e-08,0.14288510454638523,3,3,4.103438930952569e-25,8.388506772706837e-05,0.4285714285714286,弱链接
electromagnetic induction heating,infrared temperature control,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
infrared temperature control,permeability magnetic mesh,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic power adjustment,infrared temperature control,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
high-frequency pulse power,infrared temperature control,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
electromagnetic induction heating,permeability magnetic mesh,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic power adjustment,electromagnetic induction heating,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
electromagnetic induction heating,high-frequency pulse power,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic power adjustment,permeability magnetic mesh,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
high-frequency pulse power,permeability magnetic mesh,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic power adjustment,high-frequency pulse power,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
trolley mechanism,worm drive lift,1,2.8333333333333335,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
helical rod actuation,trolley mechanism,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
aircraft evacuation,trolley mechanism,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic gripping,trolley mechanism,1,1.3,0.0001221040196263663,0.19049968435433304,4,3,1.071939495552954e-06,6.940969493211122e-05,0.5714285714285714,弱链接
helical rod actuation,worm drive lift,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
aircraft evacuation,worm drive lift,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic gripping,worm drive lift,1,1.3,0.0001221040196263663,0.19049968435433304,4,3,1.071939495552954e-06,6.940969493211122e-05,0.5714285714285714,弱链接
aircraft evacuation,helical rod actuation,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic gripping,helical rod actuation,1,1.3,0.0001221040196263663,0.19049968435433304,4,3,1.071939495552954e-06,6.940969493211122e-05,0.5714285714285714,弱链接
aircraft evacuation,automatic gripping,1,1.3,0.0,0.19049968435433304,4,3,1.071939495552954e-06,6.940969493211122e-05,0.5714285714285714,弱链接
automated fire detection,flame electromagnetic impact,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
electric field fire suppression,flame electromagnetic impact,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
flame electromagnetic impact,high voltage electrode system,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
flame electromagnetic impact,non-contact fire protection,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automated fire detection,electric field fire suppression,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automated fire detection,high voltage electrode system,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automated fire detection,non-contact fire protection,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
electric field fire suppression,high voltage electrode system,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
electric field fire suppression,non-contact fire protection,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
high voltage electrode system,non-contact fire protection,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
inclined channel,normal line angle,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
duplex scanning,normal line angle,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
height reduction,normal line angle,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
dual scanning module,normal line angle,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
duplex scanning,inclined channel,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
height reduction,inclined channel,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
dual scanning module,inclined channel,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
duplex scanning,height reduction,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
dual scanning module,duplex scanning,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
dual scanning module,height reduction,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
aerial-terrestrial coordination,geographical data acquisition,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
geographical data acquisition,trajectory synchronization,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
geographical data acquisition,sensor calibration,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
geographical data acquisition,tandem missions,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
aerial-terrestrial coordination,trajectory synchronization,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
aerial-terrestrial coordination,sensor calibration,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
aerial-terrestrial coordination,tandem missions,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
sensor calibration,trajectory synchronization,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
tandem missions,trajectory synchronization,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
sensor calibration,tandem missions,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
control device,locking mechanism,1,0.9545454545454546,0.0,0.2911854862942248,16,3,0.03114103684193239,0.0003101588828473338,0.8421052631578947,弱链接
automatic braking,locking mechanism,1,0.43333333333333335,0.0018255212354879257,0.05880512430568372,8,3,0.03111839201795987,0.00016141471089351115,0.14513556618819778,弱链接
locking mechanism,safety use,1,0.9545454545454546,0.00012170141569919504,0.2911854862942248,16,3,0.03114103684193239,0.0003101588828473338,0.8421052631578947,弱链接
locking mechanism,roller body,1,0.9545454545454546,0.00012170141569919504,0.2911854862942248,16,3,0.03114103684193239,0.0003101588828473338,0.8421052631578947,弱链接
automatic braking,control device,1,2.0714285714285716,4.313613505406252e-07,0.23238036198854115,8,3,2.2644823972520255e-05,0.00014874417195382262,0.696969696969697,弱链接
control device,safety use,1,6.166666666666667,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
control device,roller body,1,6.166666666666667,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic braking,safety use,1,2.0714285714285716,4.313613505406252e-07,0.23238036198854115,8,3,2.2644823972520255e-05,0.00014874417195382262,0.696969696969697,弱链接
automatic braking,roller body,1,2.0714285714285716,4.313613505406252e-07,0.23238036198854115,8,3,2.2644823972520255e-05,0.00014874417195382262,0.696969696969697,弱链接
roller body,safety use,1,6.166666666666667,0.0,0.0,0,3,0.0,0.0,0.0,强链接
submerged launch,water surface sensor,1,2.8333333333333335,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
nose cap release,submerged launch,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
UAV deployment,submerged launch,1,1.3,0.0,0.19050438021727933,4,3,2.2923213190038015e-09,8.456693094533858e-05,0.5714285714285714,弱链接
launch mechanism,submerged launch,1,2.8333333333333335,0.0,4.5175133602552924e-21,0,3,1.2924697071141057e-26,1.3552527156068805e-20,0.0,强链接
nose cap release,water surface sensor,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
UAV deployment,water surface sensor,1,1.3,0.0,0.19050438021727933,4,3,2.2923213190038015e-09,8.456693094533858e-05,0.5714285714285714,弱链接
launch mechanism,water surface sensor,1,2.8333333333333335,0.0,4.5175133602552924e-21,0,3,1.2924697071141057e-26,1.3552527156068805e-20,0.0,强链接
UAV deployment,nose cap release,1,1.3,0.0,0.19050438021727933,4,3,2.2923213190038015e-09,8.456693094533858e-05,0.5714285714285714,弱链接
launch mechanism,nose cap release,1,2.8333333333333335,0.0,4.5175133602552924e-21,0,3,1.2924697071141057e-26,1.3552527156068805e-20,0.0,强链接
UAV deployment,launch mechanism,1,1.3,0.0001221040196263663,0.19050438021727933,4,3,2.292321319003802e-09,8.456693094533856e-05,0.5714285714285714,弱链接
X-Y axis movement,uniform paint application,1,8.166666666666666,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
metal sensor,uniform paint application,1,8.166666666666666,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic spray,uniform paint application,1,4.5,0.0,0.1905065176008244,4,3,5.941741354283548e-07,9.038719976637669e-05,0.5714285714285714,强链接
servo motor control,uniform paint application,1,0.4473684210526316,0.00012198898993288877,0.30554218698675156,32,3,0.0016970947542887433,0.0006437519202517419,0.9142857142857143,弱链接
X-Y axis movement,metal sensor,1,8.166666666666666,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
X-Y axis movement,automatic spray,1,4.5,1.4378711684687504e-07,0.1905065176008244,4,3,5.941741354283548e-07,9.038719976637669e-05,0.5714285714285714,强链接
X-Y axis movement,servo motor control,1,0.4473684210526316,0.0,0.30554218698675156,32,3,0.0016970947542887433,0.0006437519202517419,0.9142857142857143,弱链接
automatic spray,metal sensor,1,4.5,0.0,0.1905065176008244,4,3,5.941741354283548e-07,9.038719976637669e-05,0.5714285714285714,强链接
metal sensor,servo motor control,1,0.4473684210526316,0.0,0.30554218698675156,32,3,0.0016970947542887433,0.0006437519202517419,0.9142857142857143,弱链接
automatic spray,servo motor control,1,0.30952380952380953,0.0,0.11503566938592719,28,3,0.001696500580153315,0.0005533647204853653,0.34285714285714286,弱链接
counterweight stabilization,field-strength antenna,1,1.7,1.4378711684687504e-07,0.1905069555753538,4,3,4.787345431148743e-25,9.229529749003531e-05,0.5714285714285714,弱链接
balance center,counterweight stabilization,1,0.9285714285714286,0.0,9.03501810404587e-21,0,3,0.0,2.710505431213761e-20,0.0,弱链接
counterweight stabilization,posture adjustment,1,1.7,1.4378711684687504e-07,0.1905069555753538,4,3,4.787345431148743e-25,9.229529749003531e-05,0.5714285714285714,弱链接
counterweight stabilization,self-adaptive fixing,1,1.7,1.4378711684687504e-07,0.1905069555753538,4,3,4.787345431148743e-25,9.229529749003531e-05,0.5714285714285714,弱链接
balance center,field-strength antenna,1,1.7,0.0,0.1905069555753538,4,3,4.787345431148743e-25,9.229529749003534e-05,0.5714285714285714,弱链接
field-strength antenna,posture adjustment,1,3.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
field-strength antenna,self-adaptive fixing,1,3.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
balance center,posture adjustment,1,1.7,1.4378711684687504e-07,0.1905069555753538,4,3,4.787345431148743e-25,9.229529749003534e-05,0.5714285714285714,弱链接
balance center,self-adaptive fixing,1,1.7,1.4378711684687504e-07,0.1905069555753538,4,3,4.787345431148743e-25,9.229529749003534e-05,0.5714285714285714,弱链接
posture adjustment,self-adaptive fixing,1,3.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
clutch mechanism,starter,1,4.05,3.855630906428231e-05,0.25174033731874756,14,3,0.003305833617150047,0.0002811914109881002,0.7516339869281046,强链接
clutch mechanism,volute spring,1,4.05,3.855630906428231e-05,0.25174033731874756,14,3,0.003305833617150047,0.0002811914109881002,0.7516339869281046,强链接
clutch mechanism,planetary gear,2,4.904109589041096,0.0,0.06345953735573774,41,7,0.004418172732696093,0.0007154081445620934,0.18524503118995506,强链接
clutch mechanism,pressure reduction,1,3.2083333333333335,0.0006002045163476638,0.061237578175250024,10,3,0.0033019555642757837,0.00020536346194116101,0.18020541549953312,强链接
starter,volute spring,1,16.833333333333332,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
planetary gear,starter,1,0.6065573770491803,9.002294142968607e-05,0.31519987467448535,55,3,0.00772400634984614,0.0009965995555501937,0.9368790181180596,弱链接
pressure reduction,starter,1,9.7,4.888761972793752e-07,0.19050275914349754,4,3,3.878052874263147e-06,7.58279490469392e-05,0.5714285714285714,强链接
planetary gear,volute spring,1,0.6065573770491803,9.002294142968607e-05,0.31519987467448535,55,3,0.00772400634984614,0.0009965995555501937,0.9368790181180596,弱链接
pressure reduction,volute spring,1,9.7,4.888761972793752e-07,0.19050275914349754,4,3,3.878052874263147e-06,7.58279490469392e-05,0.5714285714285714,强链接
planetary gear,pressure reduction,1,0.5076923076923077,0.0014751372665595054,0.12469711553098776,51,3,0.007720128296971877,0.0009207716065032544,0.3654504466894882,弱链接
electrophoresis preparation,reshaping roller,1,4.166666666666667,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
reshaping roller,vibrating disk,1,1.2142857142857142,0.0,0.24248370234418282,8,3,3.3989200782357388e-09,0.00017837636090110268,0.7272727272727273,弱链接
automatic threading,reshaping roller,1,2.1,0.00012187396023941129,0.1905034713354682,4,3,4.817721975021163e-06,7.702485585817186e-05,0.5714285714285714,弱链接
material tube notch,reshaping roller,1,4.166666666666667,0.0,0.0,0,3,0.0,0.0,0.0,强链接
electrophoresis preparation,vibrating disk,1,1.2142857142857142,0.0,0.24248370234418282,8,3,3.3989200782357388e-09,0.00017837636090110268,0.7272727272727273,弱链接
automatic threading,electrophoresis preparation,1,2.1,0.00012187396023941129,0.1905034713354682,4,3,4.817721975021163e-06,7.702485585817186e-05,0.5714285714285714,弱链接
electrophoresis preparation,material tube notch,1,4.166666666666667,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic threading,vibrating disk,1,0.7222222222222222,0.0010968656421547016,0.05198344055741791,4,3,4.814323054942928e-06,0.00010135150504293083,0.15584415584415584,弱链接
material tube notch,vibrating disk,1,1.2142857142857142,0.0,0.24248370234418282,8,3,3.3989200782357388e-09,0.00017837636090110268,0.7272727272727273,弱链接
automatic threading,material tube notch,1,2.1,0.00012187396023941129,0.1905034713354682,4,3,4.817721975021163e-06,7.702485585817186e-05,0.5714285714285714,弱链接
RGB detection,lamp mud inspection,1,6.166666666666667,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
