appln_id,keywords
411144007,"['ionised gas', 'rigid carcass', 'circular wing', 'electric screen', 'autonomous nacelle']"
411527934,"['mechanical tolerance monitoring', 'insulator chain testing', 'hydraulic tensile machine', 'tension sensor', 'automated positioning']"
411523570,"['carbon fiber grating', 'electric heating layer', 'airport de-icing', 'efficient heat utilization', 'environmental safety']"
411525250,"['automatic positioning', 'barrel structure', 'curved face transition', 'pure rolling friction', 'spatial misalignment']"
411514456,"['nut grading', 'roller arrangement', 'acute inclined angle', 'gravity separation', 'yield improvement']"
411515308,"['backing welding', 'consumable electrode', 'stainless steel gasket', 'aluminum alloy plate', 'Z-shaped nozzle swing']"
411550344,"['hybrid power', 'unmanned aerial vehicle', 'electromotor engine integration', 'noise reduction', 'stealth capability']"
411556412,"['unmanned aerial vehicle', 'low-power recognition', 'mobile chip processor', 'auxiliary navigation', 'image storage']"
411547904,"['automatic feeding', 'lathe guide plate', 'inclined panel', 'ejection mechanism', 'motor shaft safety']"
411874047,"['motor current resistance', 'automatic inspection', 'tap gauge rotation', 'cost reduction', 'precision manufacturing']"
411881624,"['computed tomography', 'automatic image computation', 'radiation source rotation', 'cross-sectional imaging', 'position adaptation']"
411904887,"['radiation prevention', 'direct-current power', 'conductive shielding', 'leakage protection', 'parallel bending core wire']"
411890123,"['laser leveling', 'coordinate transfer', 'virtual floor plan', 'active target', 'distance meter']"
411887754,"['hydraulic pile breaker', 'closed-loop control', 'human-machine interface', 'error correction', 'multi-point extrusion']"
411908396,"['PCB correction', 'laser fettling', 'automatic circuit repair', 'scanning device', 'pulse laser control']"
411918438,"['perspective correction', 'transparent scale', 'trace evidence photography', 'frame shape design', 'automatic identification standard']"
411919814,"['photosensitive drum', 'V-shaped driving head', 'automatic bounce mechanism', 'gear main body', 'environmental protection design']"
411921894,"['electric connector', 'absorption plate', 'automatic equipment', 'metal housing', 'conductive terminal']"
411950975,"['UAV traffic monitoring', 'real-time image analysis', 'dynamic traffic signal management', 'vehicle pedestrian detection', 'electronic map integration']"
412131892,"['electric vehicle charging', 'ferromagnetic plate', 'automated plug connection', 'metal contact cores', 'height-differentiated distribution']"
412128273,"['unmanned plane', 'high-rise delivery', 'navigation radar', 'wireless antenna', 'computer control']"
412114488,"['adhesive tape cutter', 'flexible ruler', 'automatic retraction', 'idler wheel', 'fixed-scale cutting']"
412119468,"['oil flow protector', 'desilting mechanism', 'piston-driven control', 'flushing fluid inlet', 'Y-shaped sealing']"
412325327,"['automatic leveling', 'aircraft tractor', 'hydraulic cylinder', 'energy accumulator', 'position sensor']"
412324050,"['resin grinding wheel', 'automatic material spreading', 'electric hot plate', 'stirring comb', 'idler wheels']"
412325521,"['unmanned aerial vehicle', 'emergency command', 'audio video collection', 'image transmission', 'vehicle-mounted control']"
412358672,"['scattered-light detection', 'angled light source', 'reaction vessel design', 'reagent cost reduction', 'photodetector system']"
412329762,"['automatic locating hinge', 'multi-functional hinge', 'rotary shaft assembly', 'elastic connecting piece', 'magnetic attachment']"
412451350,"['triaxial orthographic nacelle', 'unmanned aerial vehicle', 'photogrammetry', 'sensor stabilization', 'compact design']"
412450115,"['automatic feeder', 'rotor guide rail', 'inclined plane slide', 'lifting mechanism', 'sequential station transfer']"
412496724,"['heat radiation', 'circuit board', 'unmanned plane', 'radiating fin', 'air circulation']"
412488780,"['field intensity probe', 'self-adaptation fixing', 'balance center', 'rotating shafts', 'bearing assembly']"
412464512,"['wide-angle lens', 'panoramic imaging', 'rectilinear correction', 'image processing algorithm', 'rotational symmetry']"
412512258,"['movable rim', 'automatic retraction', 'load biasing', 'placement tray', 'surface alignment']"
412639525,"['active shimmying', 'universal joint mechanism', 'planar parallel constraint', 'blade control', 'fatigue load reduction']"
412639529,"['vertical take-off', 'jet propulsion', 'disc-shaped aircraft', 'high-speed shell rotation', 'maneuverability enhancement']"
412636470,"['floating table', 'automatic speed regulation', 'gear coupling', 'vacuum seal pot', 'transmission accuracy']"
412639881,"['automatic transporting', 'processing grooves', 'program control crane', 'lifting appliance', 'idle station']"
412639941,"['unhooking device', 'suspension mechanism', 'check block', 'inclined plane', 'automatic duck processing']"
412519393,"['flight control surface', 'stall detection', 'real-time airspeed', 'angle of attack', 'sideslip angle']"
412519088,"['automatic suturing', 'spiral needle', 'continuous loops', 'minimized scarring', 'reduced time']"
412678097,"['UAV navigation', 'compass satellite', 'power line inspection', 'positioning processor', 'enhanced safety']"
412681068,"['VGA interface', 'embedded device', 'automatic production', 'circuit board integration', 'pin alignment']"
412649425,"['adaptive neural network', 'feedback control', 'unmanned rotary-wing aircraft', 'disturbance estimation', 'threshold optimization']"
412673379,"['thrust bearing bush', 'water turbine', 'metal wire cushion', 'modified polytef', 'self-lubrication']"
412673554,"['water ring vacuum', 'steam-water separator', 'equalizing pipeline', 'automatic overflow', 'motor load reduction']"
412669950,"['automatic lifting', 'internal climbing crane', 'power cylinder', 'beam arrangement', 'safety mechanism']"
412666066,"['inner bore polishing', 'seamless steel tube', 'moving trolley', 'hub spindle motor', 'automatic turnover']"
412665269,"['hole position machining', 'automatic positioning', 'Y-axis feeding', 'Z-axis feeding', 'perpendicular cutter']"
412913485,"['image stitching', 'geometric correction', 'similarity analysis', 'pathology imaging', 'rotation alignment']"
412767313,"['radar identification', 'scattering centers', 'amplitude analysis', 'range portrait', 'aircraft detection']"
412989694,"['material receiving', 'paper lattice forming', 'automatic loading', 'track limiting', 'flat bed trailer']"
412960967,"['optical axis error', 'unmanned aerial vehicle', 'heading calibration', 'azimuth calculation', 'real-time measurement']"
412965029,"['UAV remote sensing', 'image splicing', 'CUDA algorithm', 'CA model', 'SIFT optimization']"
412947720,"['unmanned torpedo', 'submarine body', 'moving wings', 'rotary propeller', 'buoy antenna']"
412999402,"['fluorescence imaging', 'chlorophyll concentration', 'non-contact detection', 'modulated purple light', 'CCD detector']"
412995481,"['automatic centering', 'flexible gear ring', 'floatation structure', 'load distribution', 'planetary gear box']"
413039827,"['unmanned aircraft', 'diesel engine', 'kerosene engine', 'charging device', 'parallel hybrid drive']"
413189667,"['automatic pressing', 'transparent paper cigarette', 'spring return mechanism', 'hair brush frame', 'soldering iron integration']"
413156324,"['electric bicycle', 'man-powered electricity', 'permanent magnets', 'energy conversion', 'frictionless drive']"
413156408,"['UAV ejection device', 'hydraulic control system', 'proportional overflow valve', 'emergency braking', 'buffer braking']"
413171439,"['IP address allocation', 'automatic configuration', 'daughter card identification', 'slot position mapping', 'backplane integration']"
413150279,"['clasp mechanism', 'lunch box design', 'C-shaped clasp', 'secure packaging', 'automatic release prevention']"
413309842,"['automatic injection', 'cylindrical push rod', 'drive gear', 'positive-negative motor', 'height limiting device']"
413313126,"['double-locking mechanism', 'bicycle folder', 'hidden components', 'weather-resistant', 'shock-resistant']"
413211030,"['laser beam testing', 'self-leveling laser', 'image sensor calibration', 'inclination compensation', 'automatic trueness analysis']"
413232696,"['multicolor stone setting', 'viewing angle color change', 'autonomous entity design', 'jewelry innovation', 'perpendicular stone arrangement']"
413223405,"['electromagnetic sensor', 'UAV forestry', 'point cloud generation', 'forest monitoring', 'route optimization']"
413348495,"['numerical control', 'chain transmission', 'printing machine', 'guide mechanism', 'parallel movement']"
413341176,"['fry hatching', 'filtering pond', 'drainage tank', 'roe blocking net', 'water circulation']"
413516331,"['image processing', 'collision detection', 'UAV threat analysis', 'feature tracking', 'object movement prediction']"
413416296,"['UAV control', 'smoothed trajectory', 'dynamic object tracking', 'high-level command', 'autonomous navigation']"
413420454,"['luminance correction', 'viewer-specific display', 'backlight adjustment', 'image recognition', 'gradient filter']"
413615926,"['fuel economy improvement', 'aircraft subsystem monitoring', 'automatic communication system', 'flight status adjustment', 'predictive maintenance']"
413648515,"['automatic tension', 'oil pumping unit', 'pressure sensor', 'guide rail mechanism', 'belt adjustment']"
413648511,"['eight-gear transmission', 'parallel shaft system', 'planetary gear rows', 'cylindrical gears', 'power shifting mechanism']"
413571955,"['planetary gear transmission', 'Ravigneaux gear set', 'concentric arrangement', 'multi-gear integration', 'pinion sharing']"
413692136,"['detection cylinder', 'signal switch', 'automatic detection', 'pin absence', 'assembly quality assurance']"
413655705,"['temperature control', 'circuit breaker overload', 'bimetallic strip', 'adjusting rod', 'automatic regulation']"
413685368,"['diesel engine', 'belt drive system', 'shock-absorption pulley', 'accessory integration', 'compact design']"
413667154,"['chives harvester', 'automatic discharge', 'directional wheels', 'isosceles divider', 'gasoline engine']"
413670768,"['Murphy dropper', 'infusion device', 'arc-shaped cavity', 'automatic air exhaust', 'liquid level control']"
413652461,"['long travel measurement', 'coarse movement motor', 'precision workpiece control', 'elastic buffer device', 'real-time position feedback']"
